molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,lipinski
CHEMBL3402761,34.0,nM,N#Cc1cccc(-c2ccc(=O)n(Cc3cccc(-c4ncc(OCCN5CCOCC5)cn4)c3)n2)c1,7.468521082957745,494.206638692,9,0,2.998280000000001,True
CHEMBL2170953,34.0,nM,Nc1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,7.468521082957745,277.10759335200004,7,1,1.3999999999999997,True
CHEMBL1099204,34.0,nM,O=C(Nc1ccc(F)cn1)c1cccnc1Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,7.468521082957745,458.130280192,6,3,5.419300000000002,True
CHEMBL4555029,34.45,nM,COc1cc2nccc(Oc3ccc(NC(=O)NS(=O)(=O)Cc4ccc(F)cc4)cc3)c2cc1OC,7.462810773756355,511.121334644,7,2,4.834900000000004,True
CHEMBL527066,35.0,nM,Nc1cc(Oc2ccc(NC(=O)NC(=O)Cc3ccc(F)cc3)cc2F)ccn1,7.455931955649724,398.119046812,5,3,3.6251000000000015,True
CHEMBL3414737,35.0,nM,Cc1ncc(-c2cc(F)c3nnc(C(F)(F)c4ccc5ncccc5c4)n3c2)s1,7.455931955649724,411.0765510440001,6,0,4.988620000000003,True
CHEMBL559926,35.0,nM,O=S(=O)(c1c(Cl)nc2sccn12)n1ccc2ncccc21,7.455931955649724,337.969895144,7,0,2.6359000000000004,True
CHEMBL3357451,35.2,nM,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)C3CCN3)c2)ncc1Cl,7.453457336521869,500.13973734000007,8,4,4.099700000000001,True
CHEMBL2431831,36.0,nM,CCS(=O)(=O)c1ccc(-c2ccc3nnc([C@@H](C)c4ccc5ncccc5c4)n3n2)cc1,7.443697499232712,443.1415959120001,7,0,4.284900000000003,True
CHEMBL3417481,36.0,nM,COC(=O)CCCCOC(=O)Nc1cccc(Cn2nc(-n3ccc4ccc(F)cc43)ccc2=O)c1,7.443697499232712,492.18089812000005,8,1,4.266400000000003,True
CHEMBL4578065,36.25,nM,COc1cc2nccc(Oc3ccc(NC(=O)NS(=O)(=O)Cc4ccccc4F)cc3F)c2cc1OC,7.440691989092987,529.1119128319999,7,2,4.974000000000004,True
CHEMBL1939489,37.0,nM,CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)[C@@H](NC(=O)COC)CC3(C)C)ncc1Cl,7.431798275933005,569.195358308,8,5,3.866900000000003,True
CHEMBL460465,37.0,nM,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,7.431798275933005,498.170333436,7,1,5.2249200000000044,True
CHEMBL3818731,37.0,nM,Cn1cc(-c2cc(F)c3nnc(Sc4ccc5ncc6c(c5c4)OC[C@H]4CCCN64)n3c2)cn1,7.431798275933005,473.14340748000006,9,0,4.329500000000002,True
CHEMBL254085,37.0,nM,N[C@@H]1CCN(Cc2ccn3ncnc(Oc4ccc(NC(=O)NC(=O)Cc5ccc(F)cc5)cc4F)c23)C[C@H]1O,7.431798275933005,551.209258784,9,4,2.5845,True
CHEMBL4216512,37.0,nM,Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(C(=O)Nc5ccccc5N)ccc34)n2)cn1,7.431798275933005,481.18623759600007,9,2,3.1055,True
CHEMBL4756464,37.46,nM,COc1cc2nccc(Oc3ccc(NC(=O)C(C)OC(=O)c4cccs4)cc3F)c2cc1OC,7.426432226960781,496.110435612,8,1,5.428900000000004,True
CHEMBL3945597,37.5,nM,Fc1ccc(Nc2cc(Nc3ccc(Oc4ccncc4-c4cccnc4)c(F)c3)ncn2)cc1F,7.425968732272281,486.1415938240001,7,2,6.630400000000004,True
CHEMBL1939487,38.0,nM,CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)[C@@H](NC(=O)C(F)(F)F)CC3(C)C)ncc1Cl,7.42021640338319,593.156528188,7,5,4.782800000000003,True
CHEMBL3648325,38.0,nM,CC(C)OCCOc1n[nH]c2ccc(C3C(C#N)=C(C(F)F)N=C(C(F)F)C3C#N)cc12,7.42021640338319,449.147487728,6,1,4.352560000000003,True
CHEMBL461648,39.0,nM,COc1cc2nccc(Oc3ccc(-c4cnc(Cc5ccccc5)n(C)c4=O)cc3F)c2cc1OC,7.4089353929735005,497.175084468,7,0,5.534900000000006,True
CHEMBL3091589,39.0,nM,Nc1nccc(Oc2ccc(NC(=O)c3cccn(-c4ccc(F)cc4)c3=O)cc2F)n1,7.4089353929735005,435.11429578,7,2,3.532500000000001,True
CHEMBL3582296,39.1,nM,CN1CCN(C(=O)c2ccc(-c3cc(F)c4ncc(Cc5ccc6ncccc6c5)n4c3)cc2F)CC1,7.407823242604133,497.20271686000007,5,0,4.806100000000004,True
CHEMBL3417474,39.5,nM,CN(C)CCCOC(=O)Nc1cccc(Cn2nc(-n3ccc4ccc(F)cc43)ccc2=O)c1,7.403402904373539,463.201967912,7,1,3.874800000000003,True
CHEMBL255091,40.0,nM,Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)c4cc(F)ccc4F)cc3F)c12,7.397940008672037,540.209673384,8,1,4.125820000000003,True
CHEMBL3335779,40.0,nM,N#Cc1cccc(-c2ccc(=O)n(C[C@@H]3CN(c4ncc(C5=CCNCC5)cn4)CCO3)n2)c1,7.397940008672037,455.2069730400001,9,1,1.8540799999999995,True
CHEMBL3660145,40.0,nM,Nc1ncc2nnn(Cc3ccc4ncccc4c3)c2n1,7.397940008672037,277.10759335200004,7,1,1.3999999999999997,True
CHEMBL4753090,40.0,nM,Oc1ccc(Cc2nnc3sc(Nc4cccc(Cl)c4)nn23)cc1,7.397940008672037,357.04510868400007,7,2,3.8792000000000018,True
CHEMBL1802834,40.0,nM,CN(C)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(CCF)c4)cc3c(=O)c2c1,7.397940008672037,441.12708872,6,1,2.799500000000001,True
CHEMBL438696,40.0,nM,Cc1c(OCCCN(C)C)cn2ncnc(Oc3ccc(NC(=O)NC(=O)Cc4ccc(F)cc4)cc3F)c12,7.397940008672037,538.214009816,8,2,4.329520000000002,True
CHEMBL493519,40.0,nM,N#Cc1ccc2[nH]c(-c3ccncc3)c(-c3cccc(Cl)c3)c2n1,7.397940008672037,330.067224032,3,1,4.816980000000002,True
CHEMBL3402754,40.0,nM,Cc1cnc(-c2cccc(Cn3nc(-c4cc(F)cc(F)c4)ccc3=O)c2)nc1,7.397940008672037,390.129217572,5,0,4.002220000000003,True
CHEMBL2032150,41.0,nM,Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1-c1nc2cc(Cl)cc(F)c2o1,7.387216143280264,412.121465096,7,2,4.052500000000002,True
CHEMBL1642132,41.0,nM,CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2)CCN(CCOC)CC3)ncc1Cl,7.387216143280264,480.20405184800006,7,3,4.023800000000003,True
CHEMBL4061741,41.25,nM,Cc1ccc(C)c(-n2nc(C(=O)Nc3ccc(Oc4ccnc5c4ccn5C)cc3)c(C)cc2=O)c1,7.384576047114056,479.19573966,7,1,5.089060000000005,True
CHEMBL2324121,42.0,nM,CCCNS(=O)(=O)Cc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,7.376750709602099,422.1412615640001,6,1,2.9781000000000013,True
CHEMBL1642143,42.0,nM,CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)OCCCN3)ncc1Cl,7.376750709602099,442.13202978,7,4,4.310300000000002,True
CHEMBL2031903,42.0,nM,COc1ccc2c(Oc3ccc(NC(=O)c4c(CN)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,7.376750709602099,513.1812324680001,8,2,4.375200000000002,True
CHEMBL4570484,42.0,nM,Cc1cc(=O)n2nc(SCc3ccc(Cl)cc3Cl)nc2[nH]1,7.376750709602099,339.99523730000004,5,1,3.325120000000001,True
CHEMBL4085528,42.15,nM,Cc1cc(=O)n(-c2ccc(F)c(Cl)c2)nc1C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)cc1,7.375202421039239,489.1003953040001,6,2,5.254320000000003,True
CHEMBL3786146,42.3,nM,COc1ccc2c(OCCn3c(=O)oc4cc(F)ccc43)ccnc2c1,7.373659632624958,354.10158518000003,6,0,3.3694000000000024,True
CHEMBL3819608,42.5,nM,Cn1cc(-c2cc(F)c3nnc(Sc4ccc5ncc6c(c5c4)OCCN6C(=O)C4CC4)n3c2)cn1,7.371611069949688,501.1383221,9,0,4.103700000000002,True
CHEMBL3357449,43.1,nM,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CCN)c2)ncc1Cl,7.365522729839268,488.13973734000007,8,4,4.086600000000002,True
CHEMBL4796908,44.0,nM,Fc1ccccc1Cc1c[nH]c2ncc(-c3cnn(C4CCNCC4)c3)cc12,7.356547323513812,375.185923924,4,2,4.080800000000002,True
CHEMBL2431841,44.0,nM,Cn1cc(-c2ccc3nnc(Cc4ccc5ncccc5c4)n3n2)cn1,7.356547323513812,341.1388934800001,7,0,2.6638,True
CHEMBL2431840,44.0,nM,N#Cc1ccc(-c2ccc3nnc(Cc4ccc5ncccc5c4)n3n2)cc1,7.356547323513812,362.127994448,6,0,3.801980000000002,True
CHEMBL4753566,44.0,nM,Cc1cn(-c2ccc(F)cc2)nc(C(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)c1=O,7.356547323513812,517.156160592,7,2,4.607220000000003,True
CHEMBL499878,44.0,nM,CN(C)CC(=O)c1c[nH]c2nccc(Oc3ccc(NC(=O)NC(=O)Cc4ccc(F)cc4)cc3F)c12,7.356547323513812,507.171810656,6,3,4.268500000000002,True
CHEMBL1642145,44.0,nM,CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)OCCCN3C(=O)CN2CCCC2)ncc1Cl,7.356547323513812,553.2004436880001,8,3,4.327200000000003,True
CHEMBL3309965,45.0,nM,COc1cc(=O)n(-c2ccc(Oc3ccnc(N)c3Cl)c(F)c2)cc1C(=O)NCc1ccc(F)cc1,7.346787486224656,512.106289208,7,2,4.4772000000000025,True
CHEMBL1644805,45.0,nM,CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)C(C)(C)CCC(=O)N3)ncc1Cl,7.346787486224656,482.163329908,6,4,5.125800000000003,True
CHEMBL1822001,45.0,nM,Fc1ccc(Cc2nnc3ncc(-c4ccc(Br)cc4)nn23)cc1,7.346787486224656,383.0181856720001,5,0,3.6787000000000023,True
CHEMBL2324122,45.0,nM,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCC5COCCO5)cc4c(=O)c3c2)cn1,7.346787486224656,480.146740868,8,1,1.9834999999999996,True
CHEMBL1642140,45.0,nM,CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)OCCCN3C(=O)OCCCN(C)C)ncc1Cl,7.346787486224656,571.2110083719999,9,3,4.793100000000004,True
CHEMBL2032290,45.0,nM,Cc1ccc(S(=O)(=O)NC(=O)Nc2ccc3nc(-c4cc(-c5cnn(C6CCNCC6)c5)cnc4N)oc3c2)cc1,7.346787486224656,572.1954223760001,10,4,4.078820000000002,True
CHEMBL253881,45.0,nM,NC1CCN(Cc2ccn3ncnc(Oc4ccc(NC(=O)NC(=O)Cc5ccc(F)cc5)cc4F)c23)CC1,7.346787486224656,535.214344164,8,3,3.6137000000000015,True
CHEMBL4447563,45.3,nM,COc1cc2nccc(Oc3ccc(NC(=O)NS(=O)(=O)Cc4ccccc4)cc3F)c2cc1OC,7.343901797987169,511.121334644,7,2,4.834900000000004,True
CHEMBL2032029,45.4,nM,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1,7.342944147142896,525.2012189640001,9,2,4.324620000000003,True
CHEMBL3417472,46.0,nM,CN(C)CCCCOC(=O)Nc1cccc(Cn2nc(-n3ccc4ccc(F)cc43)ccc2=O)c1,7.337242168318426,477.217617976,7,1,4.264900000000004,True
CHEMBL4784804,46.0,nM,Cn1c(=O)c(C(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)nn(-c2ccc(Cl)cc2)c1=O,7.337242168318426,550.11677364,9,2,3.511800000000002,True
CHEMBL4084557,46.91,nM,COc1ccc(-n2nc(C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)cc3)c(C)cc2=O)cc1,7.328734567052842,467.1593541520001,7,2,4.4704200000000025,True
CHEMBL3942488,47.5,nM,Cn1c(=O)c(C(=O)Nc2ccc(Oc3ccncc3-c3cccnc3)c(F)c2)nn(-c2ccc(Cl)cc2)c1=O,7.323306390375134,544.1062089560002,9,1,4.225300000000003,True
CHEMBL2032025,47.5,nM,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CCO)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,7.323306390375134,528.18089812,8,2,4.680220000000003,True
CHEMBL3787185,47.8,nM,COc1ccc2c(OCCn3c(=O)oc4cc(N5CCOCC5)ccc43)ccnc2c1,7.320572103387882,421.163770836,8,0,3.0669000000000013,True
CHEMBL4205562,48.0,nM,Cc1cc(=O)n(-c2ccc(F)cc2)nc1C(=O)Nc1ccc(Oc2ncnc3ccsc23)cc1,7.318758762624412,473.095788592,8,1,4.729320000000002,True
CHEMBL4784342,48.0,nM,c1ccc(Cc2c[nH]c3ncc(-c4cnn(C5CCNCC5)c4)cc23)cc1,7.318758762624412,357.195345736,4,2,3.941700000000002,True
CHEMBL2431839,48.0,nM,Fc1ccc(-c2ccc3nnc(Cc4ccc5ncccc5c4)n3n2)cc1F,7.318758762624412,373.1139018560001,5,0,4.208500000000003,True
CHEMBL3260965,49.6,nM,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ncnc3[nH]ccc23)c(F)c1,7.304518323509803,503.1405105280001,7,2,4.830300000000003,True
CHEMBL573974,50.0,nM,COc1cc2nccc(Oc3ccc(NC(=O)N4CCN(c5ccccc5)C4=O)cc3)c2cc1OC,7.301029995663981,484.174669868,6,1,5.518400000000004,True
CHEMBL4456976,50.0,nM,Cc1cc(=O)n2nc(SCc3ccc(C(C)C)cc3)nc2[nH]1,7.301029995663981,314.12013219600004,5,1,3.141720000000001,True
CHEMBL3321901,50.0,nM,Fc1ccc(-c2nc3ccc(Nc4ncnc5ccccc45)cc3[nH]2)cc1,7.301029995663981,355.123323668,4,2,5.055800000000002,True
CHEMBL413996,50.0,nM,Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)NC(=O)Cc4ccc(F)cc4)cc3F)c12,7.301029995663981,579.2405589119999,9,2,3.6252200000000014,True
CHEMBL1822792,50.0,nM,CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,7.301029995663981,495.1576399000001,8,1,2.1525999999999987,True
CHEMBL1822975,50.0,nM,Fc1ccc(Cc2nnc3ncc(-c4ccccc4)nn23)cc1,7.301029995663981,305.107673604,5,0,2.916200000000001,True
CHEMBL3414743,51.0,nM,Cn1cc(-c2cc(F)c3nnc(Cc4ccc5ncc(O)cc5c4)n3c2)cn1,7.292429823902063,374.12913732,7,1,3.113500000000001,True
CHEMBL2032295,51.0,nM,CC(=O)N1CCC(n2cc(-c3cnc(N)c(-c4nc5cc(O)c(C)cc5o4)c3)cn2)CC1.O=C(O)C(F)(F)F,7.292429823902063,546.1838525599999,9,3,4.166220000000002,True
CHEMBL3417476,51.0,nM,CN(C)CCOCCOC(=O)Nc1cccc(Cn2nc(-n3ccc4ccc(F)cc43)ccc2=O)c1,7.292429823902063,493.212532596,8,1,3.5013000000000014,True
CHEMBL3357442,51.4,nM,CN(c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN)c2)ncc1Cl)S(C)(=O)=O,7.289036881004725,475.119336244,8,4,2.910200000000001,True
CHEMBL3414912,52.0,nM,Cn1cc(-c2cc(F)c3nnc(Cc4ccc5nc(N)sc5c4)n3c2)cn1,7.2839966563652,379.101542668,8,1,3.0516000000000005,True
CHEMBL2324127,52.0,nM,CC(NS(=O)(=O)Cc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1)c1ccccc1,7.2839966563652,484.1569116280001,6,1,4.329300000000004,True
CHEMBL3356908,52.5,nM,CNC(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CNC(=O)N3CCCC3)c2)ncc1Cl,7.279840696594043,522.189464404,7,5,3.7207000000000026,True
CHEMBL4783179,52.86,nM,COc1cc2nccc(Oc3ccc(NC(=O)C(C)OC(=O)C4CCCC4)cc3F)c2cc1OC,7.276872841204309,482.185314804,7,1,5.243800000000005,True
CHEMBL2032297,53.0,nM,Nc1ncc(-c2cnn(CCO)c2)cc1-c1nc2cccc(-c3ccccn3)c2o1.O=C(O)C(F)(F)F,7.275724130399211,512.1419877479999,9,3,4.023100000000002,True
CHEMBL2324123,53.0,nM,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)N[C@@H]5CCCC[C@@H]5N)cc4c(=O)c3c2)cn1,7.275724130399211,477.183460724,7,2,2.838,True
CHEMBL2032149,53.0,nM,Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1-c1nc2cc(Cl)ccc2o1,7.275724130399211,394.130886908,7,2,3.913400000000002,True
CHEMBL1802914,53.0,nM,CN([C@H]1CCOC1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,7.275724130399211,465.1470752160001,7,1,2.5261000000000005,True
CHEMBL3980971,53.1,nM,Fc1cc(Nc2cc(Nc3ccccc3)ncn2)ccc1Oc1ccncc1-c1cccnc1,7.274905478918531,450.160437448,7,2,6.352200000000004,True
CHEMBL3759229,53.2,nM,Cn1cc(-c2cnc(Nc3cccc(Cn4nc(-c5cccc(C(=O)O)c5)ccc4=O)c3)nc2)cn1,7.274088367704952,479.170587532,9,2,3.5909000000000013,True
CHEMBL1644804,54.0,nM,CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2)C(C)(C)CCC(=O)N3)ncc1Cl,7.267606240177031,464.17275172000006,6,4,4.986700000000004,True
CHEMBL4545574,54.48,nM,COc1cc2nccc(Oc3ccc(NC(=O)NS(=O)(=O)Cc4ccccc4)cc3)c2cc1OC,7.263762901095271,493.130756456,7,2,4.695800000000003,True
CHEMBL1098517,55.0,nM,O=C(Nc1ccc(F)cc1F)c1nccnc1Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,7.259637310505756,476.1208583800001,6,3,5.558400000000002,True
CHEMBL3335762,55.0,nM,O=c1ccc(-c2cccc(Cl)c2)nn1C[C@@H]1CN(c2ncc(-c3cnn(C4CCNCC4)c3)cn2)CCO1,7.259637310505756,532.2101998480001,10,1,3.0471000000000013,True
CHEMBL2323779,55.0,nM,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCCc5ccccn5)cc4c(=O)c3c2)cn1,7.259637310505756,485.152160596,7,1,3.205800000000001,True
CHEMBL2032284,56.0,nM,Nc1ccc2oc(-c3cc(-c4cnn(C5CCNCC5)c4)cnc3N)nc2c1.O=C(O)C(F)(F)F,7.251811972993799,489.173622224,9,4,3.475500000000001,True
CHEMBL1822002,56.0,nM,Oc1ccc(Cc2nnc3nccnn23)cc1,7.251811972993799,227.080709908,6,1,0.8156999999999999,True
CHEMBL3951223,56.3,nM,Cn1c(=O)c(C(=O)Nc2ccc(Oc3ccncc3-c3cccnc3)c(F)c2)nn(-c2c(Cl)cccc2Cl)c1=O,7.249491605148654,578.0672366040002,9,1,4.878700000000004,True
CHEMBL4742744,58.0,nM,Cn1c(=O)c(C(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)nn(-c2ccccc2F)c1=O,7.236572006437063,534.14632418,9,2,2.9975000000000014,True
CHEMBL1169794,58.0,nM,COC(=O)N1CCC(n2cc(-c3cnc(N)c(-c4nc5ccccc5o4)c3)cn2)CC1.Cl,7.236572006437063,454.152016276,8,1,4.160600000000003,True
CHEMBL1802913,58.0,nM,COCCCN(C)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,7.236572006437063,467.1627252800001,7,1,2.7737000000000007,True
CHEMBL575712,60.0,nM,COc1cc2nccc(Oc3ccc(NC(=O)N4CCN(N5CCCCC5)C4=O)cc3F)c2cc1OC,7.221848749616356,509.207447216,7,1,4.853800000000004,True
CHEMBL3414733,60.0,nM,Fc1cc(-c2ccccc2)cn2c(Cc3ccc4ncccc4c3)nnc12,7.221848749616356,354.12807470000007,4,0,4.674400000000004,True
CHEMBL574230,60.0,nM,COc1cc2nccc(Oc3ccc(NC(=O)N4CCN(c5ccccc5)C4=O)cn3)c2cc1OC,7.221848749616356,485.169918836,7,1,4.913400000000004,True
CHEMBL2324129,60.0,nM,Cn1cc(-c2cnc3ccc4ccc(CC(N)=O)cc4c(=O)c3c2)cn1,7.221848749616356,344.127325752,5,1,2.1765,True
CHEMBL460472,60.0,nM,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1,7.221848749616356,539.216869028,9,2,4.7147200000000025,True
CHEMBL1170010,60.0,nM,CN(C)CC(=O)N1CCC(n2cc(-c3cnc(N)c(-c4nc5ccccc5o4)c3)cn2)CC1.Cl,7.221848749616356,481.199300816,8,1,3.482400000000001,True
CHEMBL4457387,61.0,nM,O=C(Nc1nc2ccc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)cc2s1)C1CC1,7.214670164989233,462.07327932,8,1,5.039800000000002,True
CHEMBL4763073,62.0,nM,Cc1cn(-c2ccccc2F)nc(C(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)c1=O,7.207608310501746,517.156160592,7,2,4.607220000000003,True
CHEMBL3263990,63.0,nM,CC1CN(C)CCc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C(C)C)n3)cc21,7.200659450546418,499.1808738799999,7,2,5.390700000000004,True
CHEMBL518208,63.0,nM,COc1cc2nccc(Oc3ccc(-c4cnc(Nc5ccccc5)n(C)c4=O)cc3F)c2cc1OC,7.200659450546418,498.170333436,8,1,5.687700000000005,True
CHEMBL2032031,63.1,nM,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(O)CN)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,7.199970640755866,557.2074472160001,9,3,4.007520000000002,True
CHEMBL4248002,64.9,nM,COc1ccc2[nH]c(-c3nn4c(COc5ccnc6cc(OC)ccc56)nnc4s3)cc2c1,7.187755303199631,458.116109436,9,1,4.478500000000003,True
CHEMBL4749560,65.0,nM,Fc1cccc(Cc2c[nH]c3ncc(-c4cnn(C5CCNCC5)c4)cc23)c1,7.187086643357144,375.185923924,4,2,4.080800000000002,True
CHEMBL4567599,65.0,nM,Cc1cc(=O)n2nc(SCc3ccc(C(C)(C)C)cc3)nc2[nH]1,7.187086643357144,328.13578226000004,5,1,3.3158200000000013,True
CHEMBL2031907,66.4,nM,COc1ccc2c(Oc3ccc(NC(=O)c4c(CN5CCCC5)n(C)n(-c5ccccc5)c4=O)nc3)ccnc2c1,7.177831920631983,550.2328534400002,9,1,4.768200000000004,True
CHEMBL4059611,66.7,nM,CNC(=O)c1ccc(-c2cnc3nnn(C(C)c4ccc5nc(-c6cnn(C)c6)ccc5c4)c3n2)cc1F,7.175874166083451,507.1931345440001,9,1,3.945000000000003,True
CHEMBL3414929,67.0,nM,CC[C@@H](c1ccc2ncc(OC)cc2c1)c1nnc2c(F)cc(-c3cc(C)no3)cn12,7.173925197299173,417.1601031,7,0,4.930520000000004,True
CHEMBL3414745,67.0,nM,CC(=O)Nc1nc2ccc(Cc3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc2s1,7.173925197299173,421.11210735200007,8,1,3.427800000000002,True
CHEMBL2323778,67.0,nM,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCC5CCCCN5)cc4c(=O)c3c2)cn1,7.173925197299173,477.183460724,7,2,2.7102000000000004,True
CHEMBL494794,67.0,nM,COc1ccc2c(OCc3nnc4ccc(-c5ccccc5F)nn34)ccnc2c1,7.173925197299173,401.1288029720001,7,0,4.066200000000003,True
CHEMBL2032288,67.0,nM,Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1-c1nc2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2o1,7.173925197299173,533.164536848,9,3,4.199900000000002,True
CHEMBL4168618,68.0,nM,CN1CCC(Nc2ccc(-c3n[nH]c4c3CN(S(=O)(=O)c3c(Cl)cccc3Cl)CC4)cc2)CC1,7.167491087293763,519.1262514639999,5,2,4.636600000000004,True
CHEMBL3640028,69.0,nM,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(N6CCN(C(=O)OC(C)(C)C)CC6)cc5c4)n3c2)cn1,7.161150909262744,542.2212432,10,0,4.886300000000004,True
CHEMBL1096519,69.0,nM,Nc1cc(Oc2ccc(Nc3nccnc3C(=O)Nc3ccc(F)cc3F)cc2F)ccn1,7.161150909262744,452.1208583800001,7,3,4.659300000000003,True
CHEMBL251782,70.0,nM,Cc1c(OCCN2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)c4cc(Cl)ccc4F)cc3F)c12,7.154901959985743,556.1801228439999,8,1,4.640120000000004,True
CHEMBL253222,70.0,nM,Cc1c(OCCCN(C)C)cn2ncnc(Oc3ccc(NC(=O)c4cccnc4)cc3F)c12,7.154901959985743,464.19721688,8,1,3.946920000000003,True
CHEMBL510316,70.0,nM,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cccn(-c2cccnc2)c1=O,7.154901959985743,441.123717592,6,2,4.292500000000003,True
CHEMBL1939492,70.0,nM,CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)[C@@H](NC(=O)N2CCCC2)CC3(C)C)ncc1Cl,7.154901959985743,594.226992784,7,5,4.909700000000004,True
CHEMBL2324116,70.0,nM,CC(C(N)=O)c1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,7.154901959985743,358.142975816,5,1,2.7375000000000007,True
CHEMBL3260953,70.2,nM,Nc1nccc(Oc2ccc(NC(=O)C3CCCN(c4ccc(F)cc4)S3(=O)=O)cc2F)c1Cl,7.153662887870195,508.078360208,6,2,4.325000000000004,True
CHEMBL1802911,71.0,nM,Cn1cc(-c2cnc3ccc4ccc(NS(=O)(=O)N5CCC5)cc4c(=O)c3c2)cn1,7.1487416512809245,421.1208604680001,6,1,2.5111000000000008,True
CHEMBL2031900,71.2,nM,COc1cc2nccc(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)nc3)c2cc1OC,7.147520006363144,511.1855689,9,1,4.489420000000003,True
CHEMBL1922422,72.0,nM,CCn1ccc2c(Cc3nnc4ccc(-c5cccc(F)c5)nn34)cccc2c1=O,7.142667503568731,399.149538416,6,0,3.8560000000000025,True
CHEMBL459948,72.0,nM,COc1cc2nccc(Oc3ccc(-c4cnc(C(N)c5ccccc5)n(C)c4=O)cc3F)c2cc1OC,7.142667503568731,512.1859834999999,8,1,4.992200000000004,True
CHEMBL1922413,72.0,nM,Cc1ccccc1-c1ccc2nnc(Cc3cccc4c(=O)[nH]ccc34)n2n1,7.142667503568731,367.14331016400007,5,1,3.532020000000001,True
