molecule_chembl_id,IC50,units,smiles,pIC50
CHEMBL1242293,380.0,nM,CC(C)n1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,6.42021640338319
CHEMBL1950289,380.0,nM,O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,6.42021640338319
CHEMBL356324,380.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)S(=O)(=O)/C(C#N)=C/c1ccc(O)c(O)c1,6.42021640338319
CHEMBL247512,380.0,nM,CC(=O)NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.42021640338319
CHEMBL2064376,380.0,nM,COc1ccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)cc1,6.42021640338319
CHEMBL2064373,380.0,nM,C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,6.42021640338319
CHEMBL4105392,383.0,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3ccc(Cl)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.416801226031377
CHEMBL3944095,383.0,nM,CCC(=O)Nc1cc2c(Nc3ccc(NCc4ccccc4)cc3)ncnc2cc1OC,6.416801226031377
CHEMBL4110614,383.7,nM,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCN(C(=O)/C=C/CN2CCOCC2)C1,6.416008200801683
CHEMBL3968716,383.7,nM,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@H]1CCCN(C(=O)/C=C/CN2CCOCC2)C1,6.416008200801683
CHEMBL4520064,384.8,nM,FC(F)(F)c1ccc(COc2ccc(Nc3ncnc4cc5c(cc34)OCCOCCOCCOCCO5)cc2)cc1,6.414764936634224
CHEMBL3608431,387.0,nM,C=CC(=O)N[C@H]1CCN(c2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(CCO)c3n2)C1,6.412289034981089
CHEMBL3805280,387.8,nM,COCCOc1cc2ncnc(Nc3ccc(F)c(C#N)c3)c2c2c1OCCO2,6.411392195257314
CHEMBL3942999,388.0,nM,CCC(=O)Nc1cc2c(Nc3ccc(Cc4ccncc4)cc3)ncnc2cc1OC,6.411168274405792
CHEMBL4472983,388.0,nM,CC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,6.411168274405792
CHEMBL1234815,388.0,nM,Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,6.411168274405792
CHEMBL3671548,389.0,nM,C=CC(=O)N(C)c1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(C)=O,6.410050398674292
CHEMBL3799864,389.4,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCCN(C(C)=O)CC4)cc3OC)ncc2SC)c1,6.409604052815987
CHEMBL1828862,390.0,nM,Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccc(F)cc1,6.4089353929735005
CHEMBL93423,390.0,nM,COc1cc2ncnc(NC3CC3c3ccccc3)c2cc1O,6.4089353929735005
CHEMBL583683,390.0,nM,CN(/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)OCCl,6.4089353929735005
CHEMBL574058,390.0,nM,Cc1cc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)ccc1F,6.4089353929735005
CHEMBL4215496,390.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)COCc2ccccc2)n1,6.4089353929735005
CHEMBL3813876,390.0,nM,Fc1ccc(Nc2ncnc3ccc(NC(=S)NCCCN4CCOCC4)cc23)cc1Cl,6.4089353929735005
CHEMBL3741768,390.0,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)c(OCCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)cc23)c1,6.4089353929735005
CHEMBL127367,390.0,nM,CCOc1cc2ncnc(Nc3cccc(-c4nc[nH]n4)c3)c2cc1OCC,6.4089353929735005
CHEMBL1242853,391.0,nM,CC(C)(C)OC(=O)n1ccc2cc(-c3nn(C4CCCC4)c4ncnc(N)c34)ccc21,6.407823242604133
CHEMBL4218447,396.7,nM,COc1ccc(-c2c3c4cc(O)c(OC)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,6.401537799525849
CHEMBL4438905,397.0,nM,COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C\C(C)C)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,6.401209493236885
CHEMBL247468,397.0,nM,c1ccc(-c2c(-c3ccc(OCCN4CCCC4)cc3)oc3ncnc(NCCN4CCNCC4)c23)cc1,6.401209493236885
CHEMBL74432,400.0,nM,CNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,6.3979400086720375
CHEMBL2316151,400.0,nM,COc1cc(/C=C2\CCC/C(=C\c3ccc(O)c(O)c3)C2=O)cc(OC)c1,6.3979400086720375
CHEMBL408683,400.0,nM,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,6.3979400086720375
CHEMBL397122,400.0,nM,C[C@@H](c1cccc(F)c1)n1ncc2cc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)ccc21,6.3979400086720375
CHEMBL2178352,400.0,nM,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1,6.3979400086720375
CHEMBL461811,400.0,nM,Cc1cc(Oc2ccc(Nc3ncnc4cc(C#C[C@@H]5C[C@@H](OC(=O)N6CCOCC6)CN5)sc34)cc2Cl)no1,6.3979400086720375
CHEMBL25610,400.0,nM,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,6.3979400086720375
CHEMBL522116,400.0,nM,CSCc1cc(/C=C2\C(=O)Nc3ccccc32)cc(CSC)c1O,6.3979400086720375
CHEMBL485070,400.0,nM,CCOc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O,6.3979400086720375
CHEMBL4446992,400.0,nM,COc1cc2c(Oc3ccc(C4SCC(=O)N4NC(=O)Nc4ccc(F)cc4F)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,6.3979400086720375
CHEMBL490768,400.0,nM,N#C/C(=C\c1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1)C(N)=O,6.3979400086720375
CHEMBL67535,400.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,6.3979400086720375
CHEMBL4525168,400.0,nM,Cn1c(=O)c2[nH]c(SC/C(=N/O)c3ccc(Cl)cc3)nc2n(C)c1=O,6.3979400086720375
CHEMBL55979,400.0,nM,CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,6.3979400086720375
CHEMBL281872,400.0,nM,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,6.3979400086720375
CHEMBL248674,402.1,nM,COc1cc2ncnc(Nc3cccc(C#CCCO)c3)c2cc1OC,6.395665926897089
CHEMBL3092305,404.0,nM,COC(=O)/C=C/CNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.393618634889394
CHEMBL3967962,405.0,nM,O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(Cc4ccccn4)cc3)ncnc2cn1,6.392544976785331
CHEMBL401054,405.0,nM,COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2cc1OCCN1CCOCC1,6.392544976785331
CHEMBL4746321,406.09,nM,Cn1c(-c2csc(N/N=C\c3ccc(Br)cc3)n2)nc2ccccc21,6.391377704916
CHEMBL4206585,409.0,nM,CCS(=O)(=O)Nc1cc(-c2ccc3ncnc(Nc4cccc(C(=O)OC)c4)c3c2)cnc1OC,6.388276691992658
CHEMBL3601223,409.0,nM,C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,6.388276691992658
CHEMBL3799138,409.7,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)C(C)(C)C)CC4)cc3OC)ncc2SC)c1,6.3875340360468575
CHEMBL1830280,410.0,nM,NC(=S)N/N=C(/C=C/c1cccc2ccccc12)c1ccccc1,6.3872161432802645
CHEMBL304971,410.0,nM,Cc1c(C(=O)N2CCN(C)CC2)c[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,6.3872161432802645
CHEMBL2152253,410.0,nM,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3C)c2)cnc1N,6.3872161432802645
CHEMBL2408827,410.0,nM,C=CC(=O)N1CCN(c2ccc(Nc3ncc(Cl)c(Oc4ccc(COc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)cc4)n3)c(OC)c2)CC1,6.3872161432802645
CHEMBL4561572,412.3,nM,O=[N+]([O-])c1ccc(/C=N/Nc2nnc(-c3ccncc3)o2)cc1,6.384786665198641
CHEMBL2333998,412.8,nM,COc1cc2ncnc(Nc3cccc(C#N)c3)c2cc1OC,6.384260311380845
CHEMBL4063067,413.0,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3cccc(OC)c3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.384049948343598
CHEMBL4593016,413.0,nM,COc1cc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2cc1NC(=O)C1CSSC1,6.384049948343598
CHEMBL3416620,415.0,nM,C[C@@H](Nc1ncnc2sc(Br)cc12)c1cccs1,6.3819519032879075
CHEMBL3806321,416.1,nM,Cc1ccc(Nc2ncnc3cc(OC(C)C)c4c(c23)OCCO4)cc1C#N,6.380802284207053
CHEMBL4086078,417.0,nM,C=CC(=O)N1CCC(Sc2nc(-c3ccc(F)cc3)c(-c3ccnc(Nc4ccccc4)c3)[nH]2)C1,6.379863945026242
CHEMBL4105503,417.0,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3cccc(OC)c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.379863945026242
CHEMBL3671585,419.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCNC(=O)CN(C)C,6.377785977033705
CHEMBL2093928,419.0,nM,C[C@H](Nc1[nH]cnc2c3ccccc3nc1-2)c1ccccc1.Cl,6.377785977033705
CHEMBL4463005,420.0,nM,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCCCC1CCSS1,6.376750709602099
CHEMBL72322,420.0,nM,Oc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,6.376750709602099
CHEMBL3235203,420.0,nM,Cc1ccc2nc(Oc3ccc(F)cc3)c(/C=N/NC(=O)Cn3c([N+](=O)[O-])cnc3C)cc2c1,6.376750709602099
CHEMBL1079742,420.0,nM,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,6.376750709602099
CHEMBL352801,420.0,nM,COc1cccc(-c2cn(C3CC(CO)C3)c3ncnc(N)c23)c1,6.376750709602099
CHEMBL3962032,421.0,nM,CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4CC(C)C)c3)ncnc2cc1OC,6.375717904164332
CHEMBL4078801,421.0,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3cccc(OC)c3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.375717904164332
CHEMBL1947121,422.0,nM,COc1cc2ncc(C(=O)NC3CC(C)(C)N([O])C(C)(C)C3)c(Nc3ccc(F)c(Cl)c3)c2cc1OC,6.374687549038326
CHEMBL4759405,422.25,nM,Cc1ccc(C2=N/C(=C/c3ccc(Cl)cc3)C(=O)NN2C(=O)Cc2nc3c(c(C)nn3-c3ccccc3)c(=O)[nH]2)cc1,6.374430341756954
CHEMBL4763697,427.0,nM,O=C(Nc1cc2c(Nc3ccc(F)cc3)ncnc2cc1OCCCN1CCOCC1)c1cc([N+](=O)[O-])ccc1F,6.369572124974976
CHEMBL4081429,427.7,nM,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CCNC(=O)C1,6.368860749743189
CHEMBL422066,430.0,nM,COc1cc2ncnc(NNc3ccc(F)c(Cl)c3)c2cc1OC,6.366531544420413
CHEMBL593987,430.0,nM,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(F)c3)ncnc2cc1OCCCN1CCN(C)CC1,6.366531544420413
CHEMBL3088219,430.0,nM,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccc(N)cc1)c1ccc(Br)cc1,6.366531544420413
CHEMBL395883,430.0,nM,COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1COC[C@@H]1CNCCO1,6.366531544420413
CHEMBL4864983,433.0,nM,C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(C(F)(F)F)ccn3)cc2)c(C(N)=O)n1N,6.363512103646634
CHEMBL2347970,434.0,nM,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccco3)c12)c1ccccc1,6.362510270487489
CHEMBL3774471,434.1,nM,O=C1COc2cc3ncnc(Nc4ccc(F)cc4)c3cc2N1CCCN1CCOCC1,6.3624102141613
CHEMBL3929922,435.3,nM,CC#CC(=O)N1CCC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,6.361211332842602
CHEMBL4106607,435.3,nM,CC#CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,6.361211332842602
CHEMBL4073062,436.3,nM,C=CC(=O)N1CC[C@@H](n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,6.36021478701318
CHEMBL1242201,437.0,nM,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,6.359518563029578
CHEMBL333418,439.0,nM,Nc1cccc2ncnc(Nc3cccc(Br)c3)c12,6.357535479757878
CHEMBL355322,440.0,nM,COc1cccc(-c2cn(C3CCN(CC(N)=O)C3)c3ncnc(N)c23)c1,6.356547323513812
CHEMBL171311,440.0,nM,Nc1ncnc2c1c(-c1ccccc1)cn2C(CO)Cc1ccccc1,6.356547323513812
CHEMBL3612573,440.0,nM,CCOC(=O)c1ccc(O)c(Nc2ncnc3cc4oc(=O)n(CCOC)c4cc23)c1,6.356547323513812
CHEMBL194389,440.0,nM,COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,6.356547323513812
CHEMBL3301625,442.0,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,6.354577730650908
CHEMBL544865,444.0,nM,COc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1OC.Cl,6.35261702988538
CHEMBL3633938,445.0,nM,N#CC(C#N)=CNc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,6.351639989019068
CHEMBL4634817,446.0,nM,CN(C)C/C=C/C(=O)N1CCCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,6.350665141287858
CHEMBL355191,450.0,nM,COc1cccc(-c2cn(C3CCC3)c3ncnc(N)c23)c1,6.346787486224656
CHEMBL57366,450.0,nM,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,6.346787486224656
CHEMBL308672,450.0,nM,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(Cl)cc4F)c32)[nH]1,6.346787486224656
CHEMBL382822,450.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@@H]1C(=O)N(C)C,6.346787486224656
CHEMBL422758,450.0,nM,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1,6.346787486224656
CHEMBL2385990,450.0,nM,Cc1ccc(NC(=O)/C=C/CN(C)C)cc1C(=O)Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,6.346787486224656
CHEMBL279459,450.0,nM,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1,6.346787486224656
CHEMBL1914656,450.0,nM,Br.Cc1ccc([C@@H](C)Nc2ncnc3[nH]c(-c4ccc(O)cc4)cc23)cc1,6.346787486224656
CHEMBL4439837,450.0,nM,Cn1c(=O)c2[nH]c(SC/C(=N/O)c3ccc(Br)cc3)nc2n(C)c1=O,6.346787486224656
CHEMBL4874550,450.0,nM,C=CC(=O)N1CCCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(OC)ccn3)cc2)c(C(N)=O)n1N,6.346787486224656
CHEMBL2347969,452.0,nM,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(Br)c12)c1ccccc1,6.3448615651886175
CHEMBL3753444,455.17,nM,COc1ccc(-c2cc(NC(=O)Nc3ccncc3)cc(OC)c2OC)cn1,6.341826369776011
CHEMBL3671583,456.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3C(F)(F)F)ncnc2cc1OCCNC(C)=O,6.341035157335565
CHEMBL3775897,456.2,nM,Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCCCC2)C(=O)CO4)c1,6.340844719059371
CHEMBL101253,457.7,nM,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,6.339419087572701
CHEMBL511478,458.0,nM,NNC(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,6.339134521996131
CHEMBL4873392,458.0,nM,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc(NCCS(=O)(=O)F)c2)n1,6.339134521996131
CHEMBL4064224,459.0,nM,C=CC(=O)Nc1cccc(-c2c[nH]c3nccc(Cl)c23)c1,6.338187314462739
CHEMBL168382,460.0,nM,COc1cccc(-c2cn(C3CCCC3)c3ncnc(N)c23)c1,6.337242168318426
CHEMBL538814,460.0,nM,Cl.O=[N+]([O-])c1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1,6.337242168318426
CHEMBL357097,460.0,nM,c1ccc(CNc2[nH]cnc3c4ccccc4nc2-3)cc1,6.337242168318426
CHEMBL3774808,460.0,nM,O=C1COc2cc3ncnc(Nc4cccc(F)c4)c3cc2N1CCCN1CCCCC1,6.337242168318426
CHEMBL2385959,460.0,nM,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/c1ccc(CNCCS(C)(=O)=O)o1,6.337242168318426
CHEMBL3908711,460.0,nM,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,6.337242168318426
CHEMBL3934594,460.0,nM,CC(C)S(=O)(=O)c1ccccc1Nc1nc(N/N=C/c2cccc(C(F)(F)F)c2)ncc1Cl,6.337242168318426
CHEMBL246491,460.0,nM,COC(=O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,6.337242168318426
CHEMBL3219507,460.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1B(O)O,6.337242168318426
CHEMBL4225517,462.0,nM,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N(C)C)cc3)n2)c1,6.335358024443874
CHEMBL4074766,462.0,nM,C=CC(=O)Nc1cc(Nc2n[nH]c3ccccc23)c(OC)cc1N(C)CCN(C)C,6.335358024443874
CHEMBL93295,463.0,nM,COc1cc2nc(N)nc(Nc3cccc(Br)c3)c2cc1OC,6.334419008982047
CHEMBL4790485,463.0,nM,COCCOc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)c4cc([N+](=O)[O-])ccc4F)cc23)cc1Cl,6.334419008982047
CHEMBL600381,464.0,nM,CCCCCCCCCCCCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,6.333482019445119
CHEMBL3092317,464.0,nM,CN(C)CCCN(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.333482019445119
CHEMBL3092321,464.0,nM,CN1CCN(C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)CC1,6.333482019445119
CHEMBL4062192,467.0,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCCCC5)c(C)c4)nc32)C1,6.330683119433887
CHEMBL310580,470.0,nM,C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)c(O)c2)cc1,6.327902142064282
CHEMBL3965075,470.0,nM,CCOCc1ccc2c(c1)nc(NC(=O)c1cccc(C(F)(F)F)c1)n2[C@H]1CC[C@H](O)CC1,6.327902142064282
CHEMBL3612561,470.0,nM,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,6.327902142064282
CHEMBL1817965,470.0,nM,C/C=C(\C)[C@H](O)[C@H](C)/C=C(C)/C=C/CC(C)/C=C/c1oc(OC)c(C)c(=O)c1C,6.327902142064282
CHEMBL474324,472.0,nM,COCCOc1cc2ncnc(-c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OCCOC,6.326058001365912
CHEMBL1928945,473.0,nM,Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,6.325138859262188
CHEMBL64894,473.0,nM,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],6.325138859262188
CHEMBL3805584,473.6,nM,C#Cc1cccc(Nc2ncnc3cc(OC(C)COC)c4c(c23)OCCO4)c1,6.324588306285136
CHEMBL4757531,475.0,nM,N#Cc1cccc(Oc2ccc(Nc3ncnc4cc(OCCCN5CCOCC5)c(NC(=O)c5cc([N+](=O)[O-])ccc5F)cc34)cc2Cl)c1,6.323306390375134
CHEMBL4873600,476.0,nM,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc(NC(=O)c3cccc(S(=O)(=O)F)c3)c2)n1,6.3223930472795065
CHEMBL3751967,476.66,nM,COc1ccc(-c2cc(NC(=O)Nc3nccs3)cc(C(F)(F)F)c2)cn1,6.321791291345775
CHEMBL2029442,478.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(c1cccc(N)c1)C(=O)N(C)C2,6.320572103387882
CHEMBL3092323,479.0,nM,COCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.319664486585436
CHEMBL111339,480.0,nM,Cc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,6.318758762624412
CHEMBL406845,480.0,nM,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,6.318758762624412
CHEMBL137027,482.0,nM,CN(C)/N=N/c1ccc2ncnc(NCc3ccccc3)c2c1,6.31695296176115
CHEMBL3926657,487.6,nM,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)/C=C/c2c[nH]cn2)C1,6.311936303053656
CHEMBL373025,490.0,nM,CCc1c(CO)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,6.309803919971486
CHEMBL186580,490.0,nM,COc1cc2ncnc(Nc3cc(NC(=O)c4ccccc4)c(F)cc3F)c2cc1OC,6.309803919971486
CHEMBL168550,490.0,nM,COc1cccc(-c2cn(C3CC(CNCCO)C3)c3ncnc(N)c23)c1,6.309803919971486
CHEMBL3425671,490.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(C)=O)c2)n1,6.309803919971486
CHEMBL448154,490.0,nM,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,6.309803919971486
CHEMBL246489,490.0,nM,COCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,6.309803919971486
CHEMBL3219502,490.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1B1OC(C)(C)C(C)(C)O1,6.309803919971486
CHEMBL2325091,490.0,nM,Brc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,6.309803919971486
CHEMBL288441,491.0,nM,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,6.308918507877031
CHEMBL4782320,493.0,nM,S=C(Nc1ccc2c(c1)OCO2)Nc1c2ccccc2nc2ccccc12,6.30715308072277
CHEMBL4546553,494.0,nM,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C(CSC(C)=O)CSC(C)=O,6.306273051076353
CHEMBL3753157,495.3,nM,COc1ccc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3nccs3)c2)cn1,6.305131672017544
CHEMBL4529308,498.1,nM,CCC(=O)N1CCC[C@@H](n2c(=O)c(-c3ccccc3Br)c(C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.302683458267617
CHEMBL4448712,499.0,nM,C=CC(=O)N(c1ccc(F)c(C)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,6.30189945437661
CHEMBL4469900,499.0,nM,C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)C1,6.30189945437661
CHEMBL76444,500.0,nM,Cc1[nH]c2ncnc(N(C)c3cccc(Cl)c3)c2c1C,6.301029995663981
CHEMBL4514452,500.0,nM,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](C)c4ccccc4)c23)c1,6.301029995663981
CHEMBL352954,500.0,nM,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCCC1,6.301029995663981
CHEMBL1254523,500.0,nM,COc1ccc(OC)c(Cc2cc3c(N(C)c4cccc(Br)c4)nc(N)nc3n2C)c1,6.301029995663981
CHEMBL293584,500.0,nM,N#CC(C#N)=C1CCc2cc(O)c(O)cc21,6.301029995663981
CHEMBL3896615,500.0,nM,COc1cc2c(Nc3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,6.301029995663981
CHEMBL428534,500.0,nM,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCNCC1,6.301029995663981
CHEMBL172973,500.0,nM,COc1cccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)c1,6.301029995663981
CHEMBL4439066,500.0,nM,C=CC(=O)N(c1cc(F)c(F)cc1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,6.301029995663981
CHEMBL25450,500.0,nM,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCNCC1,6.301029995663981
